VW;Polo;Blue;21600
VW;Polo;Blue;49345
VW;Polo;Blue;7500
VW;Polo;Blue;3500
Renault;Kaptur;Blue;17025
Renault;Kaptur;Blue;1500
Renault;Kaptur;Blue;25100
VW;Polo;Blue;20750
;;Blue;21770
;;Blue;49350
;;Blue;14975
;;Blue;9250
;;Blue;2022
Renault;Kaptur;Blue;11250
Renault;Kaptur;Blue;7000
Renault;Kaptur;Blue;72253
Renault;Kaptur;Blue;44290
Renault;Kaptur;Blue;176891
VW;Polo;Blue;5340
;;Blue;6216
VW;Polo;Blue;22500
VW;Polo;Blue;49720
;;Blue;15465
;;Blue;3266
Renault;Kaptur;Blue;7566
Renault;Kaptur;Blue;2391
Renault;Kaptur;Blue;2516
Renault;Kaptur;Blue;6626
Skoda;Rapid;Blue;2750
Skoda;Rapid;Blue;4610
VW;Polo;Blue;1425
Mercedes;E213;Blue;46390
VW;Polo;Blue;6675
Renault;Kaptur;Blue;46400
VW;Polo;Blue;14565
VW;Polo;Blue;42375
VW;Polo;Blue;11825
VW;Polo;Blue;30000
VW;Polo;Blue;13315
Volvo;XC60;Blue;66770
Audi;Audi A3;Blue;321113
Skoda;Rapid;Blue;21800
VW;Polo;Blue;77000
VW;Polo;Blue;12100
VW;Polo;Blue;8750
VW;Polo;Blue;12310
Nissan;Qashqai;Blue;34960
Renault;Kaptur;Blue;5400
Skoda;Rapid;Blue;26200
Skoda;Rapid;Blue;14000
Skoda;Rapid;Blue;8750
Skoda;Rapid;Blue;13300
Skoda;Rapid;Blue;9350
VW;Polo;Blue;26155
Renault;Kaptur;Blue;114094
Renault;Kaptur;Blue;19000
VW;Polo;Blue;4650
Skoda;Rapid;Blue;21500
VW;Polo;Blue;5075
Renault;Kaptur;Blue;1300
Renault;Kaptur;Blue;56092
Volvo;XC60;Blue;8025
Renault;Kaptur;Blue;1625
VW;Polo;Blue;3050
VW;Polo;Blue;19000
Renault;Kaptur;Blue;20600
Renault;Kaptur;Blue;1300
Renault;Kaptur;Blue;3216
VW;Polo;Blue;1550
VW;Polo;Blue;12000
Audi;Audi A3;Blue;3952
Renault;Kaptur;Blue;2566
VW;Polo;Blue;1520
Renault;Kaptur;Blue;8116
VW;Polo;Blue;25520
VW;Polo;Blue;1645
Renault;Kaptur;Blue;10500
Renault;Kaptur;Blue;12000
Renault;Kaptur;Blue;55500
VW;Polo;Blue;27375
Volvo;XC60;Blue;13880
Renault;Kaptur;Blue;3600
Renault;Kaptur;Blue;8200
Renault;Kaptur;Blue;1425
Mercedes; C180 ;Blue;10500
Mercedes; C180 ;Blue;53600
Renault;Kaptur;Blue;1425
Volvo;XC60;Blue;13705
Renault;Kaptur;Blue;83433
Renault;Kaptur;Blue;9000
Renault;Kaptur;Blue;2150
Renault;Kaptur;Blue;57427
Volvo;XC90;Blue;3500
Volvo;XC90;Blue;7350
VW;Polo;Blue;14440
Renault;Kaptur;Blue;8116
Renault;Kaptur;Blue;28390
Renault;Kaptur;Blue;825
;;Blue;19300
;;Blue;3252
Renault;Kaptur;Blue;1995
Renault;Kaptur;Blue;35450
Renault;Kaptur;Blue;250
Renault;Kaptur;Blue;65710
Renault;Kaptur;Blue;
VW;Polo;Blue;27045
VW;Polo;Blue;15400
VW;Polo;Blue;275
Renault;Kaptur;Blue;300
Renault;Kaptur;Blue;175
Renault;Kaptur;Blue;1875
Renault;Kaptur;Blue;2266
Renault;Kaptur;Blue;175
Renault;Kaptur;Blue;4100
Volvo;XC90;Blue;13630
Volvo;XC90;Blue;125
VW;Polo;Blue;1300
VW;Polo;Blue;172,5
VW;Polo;Blue;20820
VW;Polo;Blue;350
VW;Polo;Blue;8750
VW;Polo;Blue;16000
Citroen;Jumpy;Blue;53800
Renault;Kaptur;Blue;1720
VW;Polo;Blue;99933
VW;Polo;Blue;29350
VW;Polo;Blue;17620
VW;Polo;Blue;400
Renault;Kaptur;Blue;8160
Renault;Kaptur;Blue;275
Renault;Kaptur;Blue;7866
Renault;Kaptur;Blue;1800
VW;Dokker;Blue;8550
Renault;Kaptur;Blue;2266
Renault;Kaptur;Blue;12500
Skoda;Rapid;Blue;1790
Skoda;Rapid;Blue;11450
VW;Polo;Blue;1300
VW;Polo;Blue;275
VW;Dokker;Blue;26900
VW;Polo;Blue;2440
Renault;Kaptur;Blue;550
Renault;Kaptur;Blue;7866
Nissan;Qashqai;Blue;5800
Renault;Kaptur;Blue;
Renault;Kaptur;Blue;1300
Renault;Kaptur;Blue;100
Renault;Kaptur;Blue;46000
Renault;Kaptur;Blue;5250
Renault;Kaptur;Blue;37,5
VW;Polo;Blue;7100
VW;Polo;Blue;275
VW;Polo;Blue;12890
VW;Polo;Blue;17000
Citroen;Jumpy;Blue;1300
Citroen;Jumpy;Blue;4600
Citroen;Jumpy;Blue;10210
VW;Polo;Blue;20100
VW;Polo;Blue;125
Renault;Kaptur;Blue;46014
Renault;Kaptur;Blue;225
Renault;Kaptur;Blue;1966
VW;Polo;Blue;19800
VW;Polo;Blue;1500
VW;Polo;Blue;18500
VW;Polo;Blue;18000
Renault;Kaptur;Blue;39230
Renault;Kaptur;Blue;125
Renault;Kaptur;Blue;1300
Renault;Kaptur;Blue;28447
Renault;Kaptur;Blue;10652
Renault;Kaptur;Blue;3766
Renault;Kaptur;Blue;25110
Renault;Kaptur;Blue;24000
Skoda;Rapid;Blue;65790
Skoda;Rapid;Blue;25000
Skoda;Rapid;Blue;1400
Skoda;Rapid;Blue;19740
Renault;Kaptur;Blue;25544
VW;Dokker;Blue;7900
Renault;Kaptur;Blue;1720
VW;Polo;Blue;48805
VW;Polo;Blue;6500
Volvo;XC90;Blue;7650
Volvo;XC90;Blue;200
Nissan;Qashqai;Blue;118865
Renault;Kaptur;Blue;21800
Citroen;Jumpy;Blue;
VW;Polo;Blue;77045
VW;Polo;Blue;12500
VW;Polo;Blue;662,5
VW;Polo;Blue;28800
VW;Polo;Blue;8500
Volvo;XC60;Blue;22110
Volvo;XC60;Blue;150
VW;Transporter;Blue;25800
VW;Transporter;Blue;220
Renault;Kaptur;Blue;1720
VW;Polo;Blue;48830
VW;Polo;Blue;25500
VW;Polo;Blue;440
Renault;Kaptur;Blue;1300
Renault;Kaptur;Blue;550
Renault;Kaptur;Blue;13042
VW;Polo;Blue;9050
Nissan;Qashqai;Blue;56360
Renault;Kaptur;Blue;250
Renault;Kaptur;Blue;1720
Renault;Kaptur;Blue;1720
VW;Polo;Blue;12300
VW;Polo;Blue;1500
VW;Polo;Blue;125
VW;Polo;Blue;19500
Audi;Audi A3;Blue;14440
Audi;Audi A3;Blue;440
Renault;Kaptur;Blue;
Renault;Kaptur;Blue;1300
Renault;Kaptur;Blue;320
Renault;Kaptur;Blue;29042
;;Blue;28357
Renault;Kaptur;Blue;1720
VW;Polo;Blue;2170
VW;Polo;Blue;75
VW;Polo;Blue;9500
Renault;Kaptur;Blue;9500
Renault;Kaptur;Blue;440
Renault;Kaptur;Blue;8500
Renault;Kaptur;Blue;19300
Renault;Kaptur;Blue;125
VW;Dokker;Blue;9200
VW;Dokker;Blue;100
VW;Dokker;Blue;1700
Renault;Kaptur;Blue;1720
Renault;Kaptur;Blue;300
Volvo;XC60;Blue;13630
Volvo;XC60;Blue;100
Renault;Kaptur;Blue;1720
Renault;Kaptur;Blue;612,5
Renault;Kaptur;Blue;3800
Renault;Kaptur;Blue;1720
Renault;Kaptur;Blue;1900
Renault;Kaptur;Blue;1600
Renault;Kaptur;Blue;350
Renault;Kaptur;Blue;125
Renault;Kaptur;Blue;1720
Renault;Kaptur;Blue;950
Skoda;Rapid;Blue;21330
Skoda;Rapid;Blue;700
Skoda;Rapid;Blue;10850
Renault;Kaptur;Blue;1720
Renault;Kaptur;Blue;125
Nissan;Qashqai;Blue;28800
Nissan;Qashqai;Blue;550
VW;Polo;Blue;16000
VW;Polo;Blue;300
Nissan;Qashqai;Blue;44400
Renault;Kaptur;Blue;1900
Renault;Kaptur;Blue;125
Renault;Kaptur;Blue;35400
Renault;Kaptur;Blue;1720
Renault;Kaptur;Blue;62,5
Skoda;Rapid;Blue;28060
Skoda;Rapid;Blue;1375
VW;Polo;Blue;55575
VW;Polo;Blue;550
VW;Polo;Blue;700
Renault;Kaptur;Blue;1720
Renault;Kaptur;Blue;100
Renault;Kaptur;Blue;300
Renault;Kaptur;Blue;250
;;Blue;9200
;;Blue;50
Renault;Kaptur;Blue;96422
Volvo;XC90;Blue;7650
Renault;Kaptur;Blue;409945
Skoda;Rapid;Blue;1000
Skoda;Rapid;Blue;24750
VW;Polo;Blue;144590
VW;Polo;Blue;27632
Nissan;Qashqai;Blue;2300
Nissan;Qashqai;Blue;275
VW;Polo;Blue;12500
VW;Polo;Blue;37,5
VW;Polo;Blue;1170
Renault;Kaptur;Blue;23800
Renault;Kaptur;Blue;800
Renault;Kaptur;Blue;1720
Renault;Kaptur;Blue;250
Renault;Kaptur;Blue;124674
Renault;Kaptur;Blue;220
Skoda;Rapid;Blue;800
Skoda;Rapid;Blue;2760
Skoda;Rapid;Blue;5960
Renault;Kaptur;Blue;1720
Renault;Kaptur;Blue;415
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;2000
VW;Transporter;Blue;19300
Renault;Kaptur;Blue;3466
Renault;Kaptur;Blue;1050
Renault;Kaptur;Blue;415
Skoda;Rapid;Blue;27050
Skoda;Rapid;Blue;7940
Skoda;Rapid;Blue;500
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;675
Renault;Kaptur;Blue;7666
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;675
Renault;Kaptur;Blue;27000
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;550
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;50
Skoda;Rapid;Blue;400
Skoda;Rapid;Blue;2500
Skoda;Rapid;Blue;13129,66
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;250
Renault;Kaptur;Blue;2330
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;525
VW;Polo;Blue;500
VW;Polo;Blue;11200
Renault;Kaptur;Blue;19830
Renault;Kaptur;Blue;8866
Nissan;Qashqai;Blue;275
Nissan;Qashqai;Blue;47600
VW;Dokker;Blue;4180
Renault;Kaptur;Blue;1420
Nissan;Qashqai;Blue;2300
Volvo;XC90;Blue;31300
Volvo;XC90;Blue;13630
Renault;Kaptur;Blue;1300
Renault;Kaptur;Blue;125
Nissan;Qashqai;Blue;
Renault;Kaptur;Blue;1420
Skoda;Rapid;Blue;29930
Skoda;Rapid;Blue;275
Nissan;Qashqai;Blue;275
Nissan;Qashqai;Blue;28400
Renault;Kaptur;Blue;9000
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;275
VW;Polo;Blue;35800
VW;Polo;Blue;8780
VW;Polo;Blue;3000
VW;Polo;Blue;3322
VW;Polo;Blue;275
Skoda;Rapid;Blue;14750
Skoda;Rapid;Blue;9120
Skoda;Rapid;Blue;625
Nissan;Qashqai;Blue;275
Nissan;Qashqai;Blue;14040
VW;Polo;Blue;19300
VW;Polo;Blue;8000
VW;Polo;Blue;3000
Audi;Audi A3;Blue;6663
Audi;Audi A3;Blue;800
Volvo;XC90;Blue;13630
Volvo;XC90;Blue;27000
Volvo;XC90;Blue;37,5
Skoda;Rapid;Blue;18199
Skoda;Rapid;Blue;13000
Skoda;Rapid;Blue;24410
Skoda;Rapid;Blue;715
Skoda;Rapid;Blue;1230
Skoda;Rapid;Blue;18000
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;50
Nissan;Qashqai;Blue;2300
VW;Polo;Blue;15540
VW;Polo;Blue;862,5
VW;Polo;Blue;250
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;62,5
Renault;Kaptur;Blue;2000
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;37,5
VW;Polo;Blue;46800
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;75
Renault;Kaptur;Blue;2000
Nissan;Qashqai;Blue;82396
Nissan;Qashqai;Blue;10100
Nissan;Qashqai;Blue;330
Audi;Audi A3;Blue;42050
Audi;Audi A3;Blue;220
Audi;Audi A3;Blue;3120
Audi;Audi A3;Blue;16329
Renault;Kaptur;Blue;10966
Renault;Kaptur;Blue;800
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;62,5
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;337,5
Mercedes; C180 ;Blue;22200
Mercedes;E213;Blue;11400
VW;Polo;Blue;500
VW;Polo;Blue;950
VW;Polo;Blue;2650
VW;Polo;Blue;22400
VW;Polo;Blue;275
VW;Polo;Blue;56280
Skoda;Rapid;Blue;42700
Skoda;Rapid;Blue;1137,5
Skoda;Rapid;Blue;41590
Skoda;Rapid;Blue;6460
VW;Polo;Blue;2022
VW;Polo;Blue;22280
VW;Polo;Blue;400
VW;Polo;Blue;12350
VW;Polo;Blue;5600
VW;Polo;Blue;250
VW;Polo;Blue;21350
Renault;Kaptur;Blue;33380
Renault;Kaptur;Blue;3690
Renault;Kaptur;Blue;3520
Renault;Kaptur;Blue;75
Renault;Kaptur;Blue;7866
Renault;Kaptur;Blue;37,5
;;Blue;
Renault;Kaptur;Blue;36361
Renault;Kaptur;Blue;100
Audi;Audi A3;Blue;14100
Renault;Kaptur;Blue;1915
Renault;Kaptur;Blue;20500
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;1485
Renault;Kaptur;Blue;2000
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;75
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;250
Renault;Kaptur;Blue;12500
Renault;Kaptur;Blue;1465
Renault;Kaptur;Blue;1420
Nissan;Qashqai;Blue;2575
Volvo;XC90;Blue;7775
Nissan;Qashqai;Blue;6590
Renault;Kaptur;Blue;8116
Renault;kaptur;Blue;14300
Renault;kaptur;Blue;5250
Renault;Kaptur;Blue;2266
Renault;Kaptur;Blue;525
Skoda;Rapid;Blue;35760
Skoda;Rapid;Blue;10500
Skoda;Rapid;Blue;715
Renault;Kaptur;Blue;18800
Renault;Kaptur;Blue;9000
Volvo;XC90;Blue;2375
VW;Polo;Blue;13040
VW;Polo;Blue;2892
VW;Polo;Blue;11000
Renault;Kaptur;Blue;56110
Renault;Kaptur;Blue;37,5
Renault;Kaptur;Blue;44330
Renault;Kaptur;Blue;675
Skoda;Rapid;Blue;33550
Skoda;Rapid;Blue;5600
Renault;Kaptur;Blue;23610
Renault;Kaptur;Blue;125
Nissan;Qashqai;Blue;8125
VW;Polo;Blue;24880
VW;Polo;Blue;1300
Renault;Kaptur;Blue;23200
Renault;Kaptur;Blue;325
VW;Polo;Blue;275
VW;Polo;Blue;45850
VW;Polo;Blue;27440
VW;Polo;Blue;775
Mercedes;E213;Blue;24100
Mercedes;E213;Blue;57237
Mercedes;E213;Blue;13400
Mercedes; C180 ;Blue;56954
;Mercedes;Blue;4650
VW;Transporter;Blue;23540
VW;Transporter;Blue;1000
Renault;Kaptur;Blue;5400
Nissan;Qashqai;Blue;104147
Nissan;Qashqai;Blue;275
;Mercedes;Blue;
Audi;Audi A3;Blue;194229
Audi;Audi A3;Blue;400
VW;Polo;Blue;27840
Renault;Kaptur;Blue;19300
Renault;Kaptur;Blue;1420
Renault;Kaptur;Blue;250
Nissan;Qashqai;Blue;8450
Nissan;Qashqai;Blue;550
Renault;Kaptur;Blue;8116
Renault;Kaptur;Blue;1912,5
VW;Polo;Blue;400
VW;Polo;Blue;22220
Renault;Kaptur;Blue;3266
Renault;Kaptur;Blue;
Renault;Kaptur;Blue;8666
Renault;Kaptur;Blue;8500
Nissan;Qashqai;Blue;20600
Renault;Kaptur;Blue;4150
VW;Dokker;Blue;2600
VW;Dokker;Blue;22900
Renault;Kaptur;Blue;1420
Skoda;Rapid;Blue;36150
Skoda;Rapid;Blue;1100
Renault;Kaptur;Blue;17900
Renault;Kaptur;Blue;24200
Renault;Kaptur;Blue;219713
Skoda;Rapid;Blue;35140
Skoda;Rapid;Blue;6925
Renault;Kaptur;Blue;16050
Renault;Kaptur;Blue;9500
Renault;Kaptur;Blue;43450
Renault;Kaptur;Blue;350
Renault;Kaptur;Blue;1420
VW;Polo;Blue;1300
VW;Polo;Blue;7475
Renault;Kaptur;Blue;9500
Renault;Kaptur;Blue;8000
VW;Polo;Blue;2500
VW;Polo;Blue;300
VW;Polo;Blue;8000
Nissan;Qashqai;Blue;550
Nissan;Qashqai;Blue;21000
Nissan;Qashqai;Blue;2300
Nissan;Qashqai;Blue;17100
Renault;Kaptur;Blue;2300
Renault;Kaptur;Blue;
VW;Dokker;Blue;5000
VW;Dokker;Blue;105900
;Mercedes;Blue;15450
;Mercedes;Blue;1500
Mercedes; C180 ;Blue;13400
Nissan;Qashqai;Blue;86787
Renault;Kaptur;Blue;4919
Renault;Kaptur;Blue;300
Renault;Kaptur;Blue;17200
Renault;Kaptur;Blue;7866
Renault;Kaptur;Blue;5475
Renault;Kaptur;Blue;39314
Renault;Kaptur;Blue;325
Renault;Kaptur;Blue;1850
Renault;Kaptur;Blue;25314
Renault;Kaptur;Blue;50
VW;Polo;Green;9500
VW;Polo;Green;850
VW;Polo;Green;9000
Skoda;Rapid;Green;14100
Skoda;Rapid;Green;890
Skoda;Rapid;Green;12500
Skoda;Rapid;Green;11850
Skoda;Rapid;Green;7060
Nissan;Qashqai;Green;2300
Renault;kaptur;Green;1300
Renault;kaptur;Green;300
VW;Polo;Green;24450
VW;Polo;Green;11000
VW;Polo;Green;19000
VW;Polo;Green;12500
VW;Polo;Green;19300
Skoda;Rapid;Green;30070
Skoda;Rapid;Green;23625
VW;Polo;Green;26140
VW;Polo;Green;53800
Peugeot;Expert;Green;26910
Peugeot;Expert;Green;800
Renault;Kaptur;Green;375
Renault;Kaptur;Green;1420
Renault;Kaptur;Green;6250
Renault;Kaptur;Green;62,5
Renault;Kaptur;Green;5475
VW;Dokker;Green;7200
Renault;Kaptur;Green;1420
Audi;Audi A3;Green;1620
Audi;Audi A3;Green;14000
Renault;Kaptur;Green;8537,5
Renault;Kaptur;Green;1420
Nissan;Qashqai;Green;550
Nissan;Qashqai;Green;42883
Skoda;Rapid;Green;
Renault;Kaptur;Green;5250
Renault;Kaptur;Green;20500
;Mercedes;Green;36450
;Mercedes;Green;6050
Renault;Kaptur;Green;250
Renault;Kaptur;Green;1420
Renault;Kaptur;Green;1420
Renault;Kaptur;Green;75
Renault;Kaptur;Green;1420
Renault;Kaptur;Green;1720
Renault;Kaptur;Green;21530
Renault;Kaptur;Green;3500
Renault;Kaptur;Green;1420
VW;Polo;Green;33300
VW;Polo;Green;1255
Renault;Kaptur;Green;1420
Renault;Kaptur;Green;1420
;Mercedes;Green;64408
;Mercedes;Green;8365
Renault;Kaptur;Green;1120
Renault;Kaptur;Green;8500
Renault;Kaptur;Green;1000
Renault;Kaptur;Green;1420
Audi;Audi A3;Green;33900
Audi;Audi A3;Green;18500
Audi;Audi A3;Green;48120
VW;Polo;Green;1300
VW;Polo;Green;800
VW;Polo;Green;31000
Skoda;Rapid;Green;26650
Skoda;Rapid;Green;4015
Renault;Kaptur;Green;5219
Renault;Kaptur;Green;75
Renault;Kaptur;Green;1720
Renault;Kaptur;Green;175
Volvo;XC90;Green;7650
Volvo;XC90;Green;125
Nissan;Qashqai;Green;29780
Nissan;Qashqai;Green;440
Renault;Kaptur;Green;2450
Renault;Kaptur;Green;1720
Renault;Kaptur;Green;9500
Renault;Kaptur;Green;1720
Renault;Kaptur;Green;125
Renault;Kaptur;Green;1720
Renault;Kaptur;Green;2180
Renault;Kaptur;Green;14300
Renault;Kaptur;Green;1720
Renault;Kaptur;Green;100
VW;Polo;Green;1000
VW;Polo;Green;9400
VW;Polo;Green;760
VW;Polo;Green;
Volvo;XC90;Green;300
Renault;Kaptur;Green;9500
Renault;Kaptur;Green;5475
Renault;Kaptur;Green;16800
Renault;Kaptur;Green;1720
Renault;Kaptur;Green;64559
