 Renault ;Kaptur;Blue;90 622,00
 Renault ;Kaptur;Blue;40 200,00
 Renault ;Kaptur;Blue;51 350,00
 VW ;Dokker;Blue;30 850,00
 Renault ;Kaptur;Blue;40 590,00
 Skoda ;Rapid;Blue;
 Skoda ;Rapid;Blue;72 770,00
 VW ;Polo;Blue;24 463,00
Volvo;Volvo;Blue;21 434,00
 VW ;Polo;Blue;39 000,00
 VW ;Polo;Blue;25 350,00
 VW ;Polo;Blue;57 525,00
Volvo;Volvo;Blue;86 600,00
 Renault ;Kaptur;Blue;1 000,00
 VW ;Polo;Blue;19 300,00
 Renault ;Kaptur;Blue;44 200,00
 Renault ;Kaptur;Blue;
 VW ;Polo;Blue;2 022,00
 VW ;Polo;Blue;15 150,00
 Audi ;Audi A3;Blue;77 119,00
 VW ;Dokker;Blue;6 330,00
 Skoda ;Rapid;Blue;25 250,00
 Renault ;Kaptur;Blue;21 000,00
 VW ;Polo;Blue;25 880,00
 VW ;Polo;Blue;24 350,00
 VW ;Dokker;Blue;45 820,00
 VW ;Dokker;Blue;27 746,00
 Audi ;Audi A3;Blue;52 373,00
 VW ;Dokker;Blue;14 140,00
 VW ;Polo;Blue;20 160,00
 VW ;Polo;Blue;9 050,00
 VW ;Dokker;Blue;3 880,00
 VW ;Polo;Blue;14 600,00
 VW ;Polo;Blue;65 460,00
 Renault ;Kaptur;Blue;60 995,00
 VW ;Polo;Blue;15 940,00
 VW ;Polo;Blue;71 100,00
 VW ;Polo;Blue;20 000,00
 VW ;Dokker;Blue;3 880,00
 Audi ;Audi A3;Blue;23 320,00
Volvo;XC60;Blue;6 280,00
 VW ;Polo;Blue;52 052,00
 VW ;Polo;Blue;14 590,00
 Renault ;Kaptur;Blue;11 850,00
 VW ;Polo;Blue;11 540,00
 VW ;Polo;Blue;18 950,00
 VW ;Polo;Blue;
 VW ;Polo;Blue;72 600,00
 VW ;Polo;Blue;13 040,00
 VW ;Polo;Blue;75 100,00
 Skoda ;Rapid;Blue;19 290,00
 VW ;Polo;Blue;17 300,00
 Skoda ;Rapid;Blue;5 960,00
 Skoda ;Rapid;Blue;42 800,00
 VW ;Polo;Blue;48 200,00
 VW ;Transporter;Blue;15 169,00
 Skoda ;Rapid;Blue;26 900,00
 Renault ;Kaptur;Blue;19 800,00
 Renault ;Kaptur;Blue;7 866,00
 Skoda ;Rapid;Blue;36 250,00
 Skoda ;Rapid;Blue;12 150,00
 Renault ;Kaptur;Blue;
 VW ;Polo;Blue;4 300,00
 VW ;Polo;Blue;86 050,00
 Renault ;Kaptur;Blue;1 300,00
 Audi ;Audi A3;Blue;5 900,00
 Renault ;Kaptur;Blue;126 202,00
 Skoda ;Rapid;Blue;73 650,00
 VW ;Polo;Blue;13 040,00
 Skoda ;Rapid;Blue;21 200,00
 Skoda ;Rapid;Blue;17 950,00
 Renault ;Kaptur;Blue;129 010,00
 VW ;Polo;Blue;20 100,00
 VW ;Polo;Blue;20 420,00
 Renault ;Kaptur;Blue;52 795,00
 VW ;Polo;Blue;49 300,00
 VW ;Polo;Blue;11 500,00
 Renault ;Kaptur;Blue;52 795,00
 Skoda ;Rapid;Blue;4 450,00
 Skoda ;Rapid;Blue;70 190,00
 VW ;Polo;Blue;29 530,00
 Skoda ;Rapid;Blue;10 800,00
 Skoda ;Rapid;Blue;5 160,00
 VW ;Polo;Blue;24 530,00
 Renault ;Kaptur;Blue;192 460,00
 Renault ;Kaptur;Blue;48 221,00
 VW ;Polo;Blue;15 990,00
 Renault ;Kaptur;Blue;24 720,00
 Audi ;Audi A3;Blue;6 363,00
 Audi ;Audi A3;Blue;31 000,00
 Audi ;Audi A3;Blue;65 220,00
 Renault ;Kaptur;Blue;57 574,00
 Renault ;Kaptur;Blue;4 630,00
 Renault ;Kaptur;Blue;65 906,00
 Renault ;Kaptur;Blue;8 300,00
 Renault ;Kaptur;Blue;65 108,00
 Renault ;Kaptur;Blue;152 417,00
 VW ;Polo;Blue;19 000,00
 Renault ;Kaptur;Blue;223 901,00
 VW ;Dokker;Blue;6 280,00
 Skoda ;Rapid;Blue;5 000,00
 VW ;Polo;Blue;2 750,00
 Renault ;Kaptur;Blue;23 796,00
 VW ;Polo;Blue;93 780,00
 VW ;Dokker;Blue;48 800,00
 Audi ;Audi A3;Blue;6 663,00
 Renault ;Kaptur;Blue;7 866,00
 VW ;Polo;Blue;11 150,00
 VW ;Polo;Blue;10 175,00
 Audi ;Audi A3;Blue;53 725,00
 VW ;Polo;Blue;24 735,00
 Renault ;Kaptur;Blue;27 200,00
 VW ;Polo;Blue;110 680,00
 VW ;Polo;Blue;11 800,00
 Renault ;Kaptur;Blue;18 800,00
 Renault ;Kaptur;Blue;1 966,00
 Renault ;Kaptur;Blue;76 894,00
 Skoda ;Rapid;Blue;55 985,00
 VW ;Polo;Blue;19 975,00
 Renault ;Kaptur;Blue;89 450,00
 Citroen ;Jumpy;Blue;17 250,00
 Nissan ;Qashqai;Blue;11 300,00
 Nissan ;Qashqai;Blue;12 500,00
 Skoda ;Rapid;Blue;21 300,00
 Skoda ;Rapid;Blue;6 785,00
Volvo;XC60;Blue;
 Renault ;Kaptur;Blue;39 800,00
 Renault ;Kaptur;Blue;3 000,00
 Audi ;Audi A3;Blue;497 889,00
 Audi ;Audi A3;Blue;9 100,00
 Renault ;Kaptur;Blue;4 550,00
 Nissan ;Qashqai;Blue;13 900,00
 Renault ;Kaptur;Blue;7 100,00
 Renault ;Kaptur;Blue;50 022,00
 Renault ;Kaptur;Blue;1 996,00
 VW ;Dokker;Blue;10 600,00
 VW ;Dokker;Blue;1 360,00
 Renault ;Kaptur;Blue;8 850,00
 VW ;Dokker;Blue;22 000,00
 VW ;Dokker;Blue;4 000,00
 VW ;Polo;Blue;21 600,00
 VW ;Polo;Blue;49 345,00
 VW ;Polo;Blue;7 500,00
 VW ;Polo;Blue;3 500,00
 Renault ;Kaptur;Blue;17 025,00
 Renault ;Kaptur;Blue;1 500,00
 Renault ;Kaptur;Blue;25 100,00
 VW ;Polo;Blue;20 750,00
;;Blue;21 770,00
;;Blue;49 350,00
;;Blue;14 975,00
;;Blue;9 250,00
;;Blue;2 022,00
 Renault ;Kaptur;Blue;11 250,00
 Renault ;Kaptur;Blue;7 000,00
 Renault ;Kaptur;Blue;72 253,00
 Renault ;Kaptur;Blue;44 290,00
 Renault ;Kaptur;Blue;176 891,00
 VW ;Polo;Blue;5 340,00
;;Blue;6 216,00
 VW ;Polo;Blue;22 500,00
 VW ;Polo;Blue;49 720,00
;;Blue;15 465,00
;;Blue;3 266,00
 Renault ;Kaptur;Blue;7 566,00
 Renault ;Kaptur;Blue;2 391,00
 Renault ;Kaptur;Blue;2 516,00
 Renault ;Kaptur;Blue;6 626,00
 Skoda ;Rapid;Blue;2 750,00
 Skoda ;Rapid;Blue;4 610,00
 VW ;Polo;Blue;1 425,00
Mercedes;E213;Blue;46 390,00
 VW ;Polo;Blue;6 675,00
 Renault ;Kaptur;Blue;46 400,00
 VW ;Polo;Blue;14 565,00
 VW ;Polo;Blue;42 375,00
 VW ;Polo;Blue;11 825,00
 VW ;Polo;Blue;30 000,00
 VW ;Polo;Blue;13 315,00
Volvo;XC60;Blue;66 770,00
 Audi ;Audi A3;Blue;321 113,00
 Skoda ;Rapid;Blue;21 800,00
 VW ;Polo;Blue;77 000,00
 VW ;Polo;Blue;12 100,00
 VW ;Polo;Blue;8 750,00
 VW ;Polo;Blue;12 310,00
 Nissan ;Qashqai;Blue;34 960,00
 Renault ;Kaptur;Blue;5 400,00
 Skoda ;Rapid;Blue;26 200,00
 Skoda ;Rapid;Blue;14 000,00
 Skoda ;Rapid;Blue;8 750,00
 Skoda ;Rapid;Blue;13 300,00
 Skoda ;Rapid;Blue;9 350,00
 VW ;Polo;Blue;26 155,00
 Renault ;Kaptur;Blue;114 094,00
 Renault ;Kaptur;Blue;19 000,00
 VW ;Polo;Blue;4 650,00
 Skoda ;Rapid;Blue;21 500,00
 VW ;Polo;Blue;5 075,00
 Renault ;Kaptur;Blue;1 300,00
 Renault ;Kaptur;Blue;56 092,00
Volvo;XC60;Blue;8 025,00
 Renault ;Kaptur;Blue;1 625,00
 VW ;Polo;Blue;3 050,00
 VW ;Polo;Blue;19 000,00
 Renault ;Kaptur;Blue;20 600,00
 Renault ;Kaptur;Blue;1 300,00
 Renault ;Kaptur;Blue;3 216,00
 VW ;Polo;Blue;1 550,00
 VW ;Polo;Blue;12 000,00
 Audi ;Audi A3;Blue;3 952,00
 Renault ;Kaptur;Blue;2 566,00
 VW ;Polo;Blue;1 520,00
 Renault ;Kaptur;Blue;8 116,00
 VW ;Polo;Blue;25 520,00
 VW ;Polo;Blue;1 645,00
 Renault ;Kaptur;Blue;10 500,00
 Renault ;Kaptur;Blue;12 000,00
 Renault ;Kaptur;Blue;55 500,00
 VW ;Polo;Blue;27 375,00
Volvo;XC60;Blue;13 880,00
 Renault ;Kaptur;Blue;3 600,00
 Renault ;Kaptur;Blue;8 200,00
 Renault ;Kaptur;Blue;1 425,00
Mercedes; C180 ;Blue;10 500,00
Mercedes; C180 ;Blue;53 600,00
 Renault ;Kaptur;Blue;1 425,00
Volvo;XC60;Blue;13 705,00
 Renault ;Kaptur;Blue;83 433,00
 Renault ;Kaptur;Blue;9 000,00
 Renault ;Kaptur;Blue;2 150,00
 Renault ;Kaptur;Blue;57 427,00
Volvo;XC90;Blue;3 500,00
Volvo;XC90;Blue;7 350,00
 VW ;Polo;Blue;14 440,00
 Renault ;Kaptur;Blue;8 116,00
 Renault ;Kaptur;Blue;28 390,00
 Renault ;Kaptur;Blue;825
;;Blue;19 300,00
;;Blue;3 252,00
 Renault ;Kaptur;Blue;1 995,00
 Renault ;Kaptur;Blue;35 450,00
 Renault ;Kaptur;Blue;250
 Renault ;Kaptur;Blue;65 710,00
 Renault ;Kaptur;Blue;
 VW ;Polo;Blue;27 045,00
 VW ;Polo;Blue;15 400,00
 VW ;Polo;Blue;275
 Renault ;Kaptur;Blue;300
 Renault ;Kaptur;Blue;175
 Renault ;Kaptur;Blue;1 875,00
 Renault ;Kaptur;Blue;2 266,00
 Renault ;Kaptur;Blue;175
 Renault ;Kaptur;Blue;4 100,00
Volvo;XC90;Blue;13 630,00
Volvo;XC90;Blue;125
 VW ;Polo;Blue;1 300,00
 VW ;Polo;Blue;172,5
 VW ;Polo;Blue;20 820,00
 VW ;Polo;Blue;350
 VW ;Polo;Blue;8 750,00
 VW ;Polo;Blue;16 000,00
 Citroen ;Jumpy;Blue;53 800,00
 Renault ;Kaptur;Blue;1 720,00
 VW ;Polo;Blue;99 933,00
 VW ;Polo;Blue;29 350,00
 VW ;Polo;Blue;17 620,00
 VW ;Polo;Blue;400
 Renault ;Kaptur;Blue;8 160,00
 Renault ;Kaptur;Blue;275
 Renault ;Kaptur;Blue;7 866,00
 Renault ;Kaptur;Blue;1 800,00
 VW ;Dokker;Blue;8 550,00
 Renault ;Kaptur;Blue;2 266,00
 Renault ;Kaptur;Blue;12 500,00
 Skoda ;Rapid;Blue;1 790,00
 Skoda ;Rapid;Blue;11 450,00
 VW ;Polo;Blue;1 300,00
 VW ;Polo;Blue;275
 VW ;Dokker;Blue;26 900,00
 VW ;Polo;Blue;2 440,00
 Renault ;Kaptur;Blue;550
 Renault ;Kaptur;Blue;7 866,00
 Nissan ;Qashqai;Blue;5 800,00
 Renault ;Kaptur;Blue;
 Renault ;Kaptur;Blue;1 300,00
 Renault ;Kaptur;Blue;100
 Renault ;Kaptur;Blue;46 000,00
 Renault ;Kaptur;Blue;5 250,00
 Renault ;Kaptur;Blue;37,5
 VW ;Polo;Blue;7 100,00
 VW ;Polo;Blue;275
 VW ;Polo;Blue;12 890,00
 VW ;Polo;Blue;17 000,00
 Citroen ;Jumpy;Blue;1 300,00
 Citroen ;Jumpy;Blue;4 600,00
 Citroen ;Jumpy;Blue;10 210,00
 VW ;Polo;Blue;20 100,00
 VW ;Polo;Blue;125
 Renault ;Kaptur;Blue;46 014,00
 Renault ;Kaptur;Blue;225
 Renault ;Kaptur;Blue;1 966,00
 VW ;Polo;Blue;19 800,00
 VW ;Polo;Blue;1 500,00
 VW ;Polo;Blue;18 500,00
 VW ;Polo;Blue;18 000,00
 Renault ;Kaptur;Blue;39 230,00
 Renault ;Kaptur;Blue;125
 Renault ;Kaptur;Blue;1 300,00
 Renault ;Kaptur;Blue;28 447,00
 Renault ;Kaptur;Blue;10 652,00
 Renault ;Kaptur;Blue;3 766,00
 Renault ;Kaptur;Blue;25 110,00
 Renault ;Kaptur;Blue;24 000,00
 Skoda ;Rapid;Blue;65 790,00
 Skoda ;Rapid;Blue;25 000,00
 Skoda ;Rapid;Blue;1 400,00
 Skoda ;Rapid;Blue;19 740,00
 Renault ;Kaptur;Blue;25 544,00
 VW ;Dokker;Blue;7 900,00
 Renault ;Kaptur;Blue;1 720,00
 VW ;Polo;Blue;48 805,00
 VW ;Polo;Blue;6 500,00
Volvo;XC90;Blue;7 650,00
Volvo;XC90;Blue;200
 Nissan ;Qashqai;Blue;118 865,00
 Renault ;Kaptur;Blue;21 800,00
 Citroen ;Jumpy;Blue;
 VW ;Polo;Blue;77 045,00
 VW ;Polo;Blue;12 500,00
 VW ;Polo;Blue;662,5
 VW ;Polo;Blue;28 800,00
 VW ;Polo;Blue;8 500,00
Volvo;XC60;Blue;22 110,00
Volvo;XC60;Blue;150
 VW ;Transporter;Blue;25 800,00
 VW ;Transporter;Blue;220
 Renault ;Kaptur;Blue;1 720,00
 VW ;Polo;Blue;48 830,00
 VW ;Polo;Blue;25 500,00
 VW ;Polo;Blue;440
 Renault ;Kaptur;Blue;1 300,00
 Renault ;Kaptur;Blue;550
 Renault ;Kaptur;Blue;13 042,00
 VW ;Polo;Blue;9 050,00
 Nissan ;Qashqai;Blue;56 360,00
 Renault ;Kaptur;Blue;250
 Renault ;Kaptur;Blue;1 720,00
 Renault ;Kaptur;Blue;1 720,00
 VW ;Polo;Blue;12 300,00
 VW ;Polo;Blue;1 500,00
 VW ;Polo;Blue;125
 VW ;Polo;Blue;19 500,00
 Audi ;Audi A3;Blue;14 440,00
 Audi ;Audi A3;Blue;440
 Renault ;Kaptur;Blue;
 Renault ;Kaptur;Blue;1 300,00
 Renault ;Kaptur;Blue;320
 Renault ;Kaptur;Blue;29 042,00
;;Blue;28 357,00
 Renault ;Kaptur;Blue;1 720,00
 VW ;Polo;Blue;2 170,00
 VW ;Polo;Blue;75
 VW ;Polo;Blue;9 500,00
 Renault ;Kaptur;Blue;9 500,00
 Renault ;Kaptur;Blue;440
 Renault ;Kaptur;Blue;8 500,00
 Renault ;Kaptur;Blue;19 300,00
 Renault ;Kaptur;Blue;125
 VW ;Dokker;Blue;9 200,00
 VW ;Dokker;Blue;100
 VW ;Dokker;Blue;1 700,00
 Renault ;Kaptur;Blue;1 720,00
 Renault ;Kaptur;Blue;300
Volvo;XC60;Blue;13 630,00
Volvo;XC60;Blue;100
 Renault ;Kaptur;Blue;1 720,00
 Renault ;Kaptur;Blue;612,5
 Renault ;Kaptur;Blue;3 800,00
 Renault ;Kaptur;Blue;1 720,00
 Renault ;Kaptur;Blue;1 900,00
 Renault ;Kaptur;Blue;1 600,00
 Renault ;Kaptur;Blue;350
 Renault ;Kaptur;Blue;125
 Renault ;Kaptur;Blue;1 720,00
 Renault ;Kaptur;Blue;950
 Skoda ;Rapid;Blue;21 330,00
 Skoda ;Rapid;Blue;700
 Skoda ;Rapid;Blue;10 850,00
 Renault ;Kaptur;Blue;1 720,00
 Renault ;Kaptur;Blue;125
 Nissan ;Qashqai;Blue;28 800,00
 Nissan ;Qashqai;Blue;550
 VW ;Polo;Blue;16 000,00
 VW ;Polo;Blue;300
 Nissan ;Qashqai;Blue;44 400,00
 Renault ;Kaptur;Blue;1 900,00
 Renault ;Kaptur;Blue;125
 Renault ;Kaptur;Blue;35 400,00
 Renault ;Kaptur;Blue;1 720,00
 Renault ;Kaptur;Blue;62,5
 Skoda ;Rapid;Blue;28 060,00
 Skoda ;Rapid;Blue;1 375,00
 VW ;Polo;Blue;55 575,00
 VW ;Polo;Blue;550
 VW ;Polo;Blue;700
 Renault ;Kaptur;Blue;1 720,00
 Renault ;Kaptur;Blue;100
 Renault ;Kaptur;Blue;300
 Renault ;Kaptur;Blue;250
;;Blue;9 200,00
;;Blue;50
 Renault ;Kaptur;Blue;96 422,00
Volvo;XC90;Blue;7 650,00
 Renault ;Kaptur;Blue;409 945,00
 Skoda ;Rapid;Blue;1 000,00
 Skoda ;Rapid;Blue;24 750,00
 VW ;Polo;Blue;144 590,00
 VW ;Polo;Blue;27 632,00
 Nissan ;Qashqai;Blue;2 300,00
 Nissan ;Qashqai;Blue;275
 VW ;Polo;Blue;12 500,00
 VW ;Polo;Blue;37,5
 VW ;Polo;Blue;1 170,00
 Renault ;Kaptur;Blue;23 800,00
 Renault ;Kaptur;Blue;800
 Renault ;Kaptur;Blue;1 720,00
 Renault ;Kaptur;Blue;250
 Renault ;Kaptur;Blue;124 674,00
 Renault ;Kaptur;Blue;220
 Skoda ;Rapid;Blue;800
 Skoda ;Rapid;Blue;2 760,00
 Skoda ;Rapid;Blue;5 960,00
 Renault ;Kaptur;Blue;1 720,00
 Renault ;Kaptur;Blue;415
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;2 000,00
 VW ;Transporter;Blue;19 300,00
 Renault ;Kaptur;Blue;3 466,00
 Renault ;Kaptur;Blue;1 050,00
 Renault ;Kaptur;Blue;415
 Skoda ;Rapid;Blue;27 050,00
 Skoda ;Rapid;Blue;7 940,00
 Skoda ;Rapid;Blue;500
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;675
 Renault ;Kaptur;Blue;7 666,00
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;675
 Renault ;Kaptur;Blue;27 000,00
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;550
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;50
 Skoda ;Rapid;Blue;400
 Skoda ;Rapid;Blue;2 500,00
 Skoda ;Rapid;Blue;13 129,66
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;250
 Renault ;Kaptur;Blue;2 330,00
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;525
 VW ;Polo;Blue;500
 VW ;Polo;Blue;11 200,00
 Renault ;Kaptur;Blue;19 830,00
 Renault ;Kaptur;Blue;8 866,00
 Nissan ;Qashqai;Blue;275
 Nissan ;Qashqai;Blue;47 600,00
 VW ;Dokker;Blue;4 180,00
 Renault ;Kaptur;Blue;1 420,00
 Nissan ;Qashqai;Blue;2 300,00
Volvo;XC90;Blue;31 300,00
Volvo;XC90;Blue;13 630,00
 Renault ;Kaptur;Blue;1 300,00
 Renault ;Kaptur;Blue;125
 Nissan ;Qashqai;Blue;
 Renault ;Kaptur;Blue;1 420,00
 Skoda ;Rapid;Blue;29 930,00
 Skoda ;Rapid;Blue;275
 Nissan ;Qashqai;Blue;275
 Nissan ;Qashqai;Blue;28 400,00
 Renault ;Kaptur;Blue;9 000,00
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;275
 VW ;Polo;Blue;35 800,00
 VW ;Polo;Blue;8 780,00
 VW ;Polo;Blue;3 000,00
 VW ;Polo;Blue;3 322,00
 VW ;Polo;Blue;275
 Skoda ;Rapid;Blue;14 750,00
 Skoda ;Rapid;Blue;9 120,00
 Skoda ;Rapid;Blue;625
 Nissan ;Qashqai;Blue;275
 Nissan ;Qashqai;Blue;14 040,00
 VW ;Polo;Blue;19 300,00
 VW ;Polo;Blue;8 000,00
 VW ;Polo;Blue;3 000,00
 Audi ;Audi A3;Blue;6 663,00
 Audi ;Audi A3;Blue;800
Volvo;XC90;Blue;13 630,00
Volvo;XC90;Blue;27 000,00
Volvo;XC90;Blue;37,5
 Skoda ;Rapid;Blue;18 199,00
 Skoda ;Rapid;Blue;13 000,00
 Skoda ;Rapid;Blue;24 410,00
 Skoda ;Rapid;Blue;715
 Skoda ;Rapid;Blue;1 230,00
 Skoda ;Rapid;Blue;18 000,00
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;50
 Nissan ;Qashqai;Blue;2 300,00
 VW ;Polo;Blue;15 540,00
 VW ;Polo;Blue;862,5
 VW ;Polo;Blue;250
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;62,5
 Renault ;Kaptur;Blue;2 000,00
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;37,5
 VW ;Polo;Blue;46 800,00
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;75
 Renault ;Kaptur;Blue;2 000,00
 Nissan ;Qashqai;Blue;82 396,00
 Nissan ;Qashqai;Blue;10 100,00
 Nissan ;Qashqai;Blue;330
 Audi ;Audi A3;Blue;42 050,00
 Audi ;Audi A3;Blue;220
 Audi ;Audi A3;Blue;3 120,00
 Audi ;Audi A3;Blue;16 329,00
 Renault ;Kaptur;Blue;10 966,00
 Renault ;Kaptur;Blue;800
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;62,5
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;337,5
Mercedes; C180 ;Blue;22 200,00
Mercedes;E213;Blue;11 400,00
 VW ;Polo;Blue;500
 VW ;Polo;Blue;950
 VW ;Polo;Blue;2 650,00
 VW ;Polo;Blue;22 400,00
 VW ;Polo;Blue;275
 VW ;Polo;Blue;56 280,00
 Skoda ;Rapid;Blue;42 700,00
 Skoda ;Rapid;Blue;1 137,50
 Skoda ;Rapid;Blue;41 590,00
 Skoda ;Rapid;Blue;6 460,00
 VW ;Polo;Blue;2 022,00
 VW ;Polo;Blue;22 280,00
 VW ;Polo;Blue;400
 VW ;Polo;Blue;12 350,00
 VW ;Polo;Blue;5 600,00
 VW ;Polo;Blue;250
 VW ;Polo;Blue;21 350,00
 Renault ;Kaptur;Blue;33 380,00
 Renault ;Kaptur;Blue;3 690,00
 Renault ;Kaptur;Blue;3 520,00
 Renault ;Kaptur;Blue;75
 Renault ;Kaptur;Blue;7 866,00
 Renault ;Kaptur;Blue;37,5
;;Blue;
 Renault ;Kaptur;Blue;36 361,00
 Renault ;Kaptur;Blue;100
 Audi ;Audi A3;Blue;14 100,00
 Renault ;Kaptur;Blue;1 915,00
 Renault ;Kaptur;Blue;20 500,00
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;1 485,00
 Renault ;Kaptur;Blue;2 000,00
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;75
 Renault ;Kaptur;Blue;1 420,00
 Renault ;Kaptur;Blue;250
 Renault ;Kaptur;Blue;12 500,00
 Renault ;Kaptur;Blue;1 465,00
 Renault ;Kaptur;Blue;1 420,00
 Nissan ;Qashqai;Blue;2 575,00
Volvo;XC90;Blue;7 775,00
 Nissan ;Qashqai;Blue;6 590,00
 Renault ;Kaptur;Blue;8 116,00
 Renault ;kaptur;Blue;14 300,00
 Renault ;kaptur;Blue;5 250,00
 Renault ;Kaptur;Blue;2 266,00
 Renault ;Kaptur;Blue;525
 Skoda ;Rapid;Blue;35 760,00
